,Title,Score,Producers_closeness_centrality,Producers_betweenness_centrality,Producers_degree_centrality,Producers_clustering_coefficient,Themes_closeness_centrality,Themes_betweenness_centrality,Themes_degree_centrality,Themes_clustering_coefficient
3100,Minami-ke Natsuyasumi,7.371,0.3624298533457552,0.0029686458321725776,0.05673274094326727,0.3517484572436086,0.6125,0.006792501466851469,0.36734693877551017,0.5228758169934641
3101,Minami-ke Okawari,7.331,0.368320340069299,0.004537418700455675,0.07313738892686261,0.30371630082511375,0.7866421568627451,0.04743330792679809,0.6632653061224489,0.46634077621181064
3102,Minami-ke Omatase,7.401,0.3624298533457552,0.0029686458321725776,0.05673274094326727,0.3517484572436086,0.6125,0.006792501466851469,0.36734693877551017,0.5228758169934641
3103,Minarai Chameleon,5.441,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3104,Minarai Diva,5.211,0.2627780498722057,0.0006577530731415633,0.004784688995215312,0.21153846153846154,0.7034895314057826,0.01999557873121937,0.5306122448979591,0.5985155195681511
3105,Mind Game,7.781,0.309030714467773,1.4360881025231363e-05,0.010936431989063569,0.6333333333333333,0.7540246212121212,0.02796382149369233,0.673469387755102,0.5279275199815996
3106,Mini Van 2nd Season,6.161,0.28090257404579067,0.0,0.004784688995215312,1.0,0.7439613526570048,0.026355677663816055,0.6530612244897959,0.5387134164010432
3107,Mini Van Large,5.991,0.38423201069732443,0.010284949782042386,0.1001367053998633,0.24743852488728196,0.7439613526570048,0.026355677663816055,0.6530612244897959,0.5387134164010432
3108,MiniPato,6.331,0.3843903960018109,0.016010140965027442,0.1028708133971292,0.23357463474740364,0.7777777777777778,0.03411892241290778,0.7142857142857142,0.5109243697478991
3109,Minky Momo in Yume ni Kakeru Hashi,7.051,0.34425034095808127,0.001929814405586251,0.040328092959671914,0.3338574218991152,0.6125,0.008701103702722772,0.36734693877551017,0.5228758169934641
3110,Minna Atsumare! Falcom Gakuen,5.931,0.39287831080643587,0.03193178710021721,0.12098427887901574,0.22483307652799178,0.869281045751634,0.061096518399826244,0.836734693877551,0.46036505258902816
3111,Minna Atsumare! Falcom Gakuen SC,6.031,0.39287831080643587,0.03193178710021721,0.12098427887901574,0.22483307652799178,0.869281045751634,0.061096518399826244,0.836734693877551,0.46036505258902816
3112,Minna Atsumare! Falcom Gakuen SC Special,5.491,0.39287831080643587,0.03193178710021721,0.12098427887901574,0.22483307652799178,0.869281045751634,0.061096518399826244,0.836734693877551,0.46036505258902816
3113,Miracle Giants Doumu-kun,7.251,0.3149121110950202,0.0018330447705376522,0.026999316473000686,0.49513513513513513,0.6125,0.005015007721764766,0.36734693877551017,0.6209150326797386
3114,Miracle Shoujo Limit-chan,5.901,0.3548529226137882,0.004928583947482869,0.06015037593984963,0.2168234064785789,0.8573152337858221,0.05641719398385717,0.8163265306122449,0.4870998374120483
3115,Mirai Keisatsu Urashiman,6.921,0.3902022559009855,0.021764693770213707,0.11209842788790159,0.16639233877001347,0.6805555555555556,0.008731366249916432,0.5306122448979591,0.6892307692307692
3116,Mirai Koushi Harima SACLA,5.551,0.29293227839930164,6.289350528101414e-08,0.0034176349965823654,0.9,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3117,Mirai Nikki (TV),7.440999999999999,0.3605346962415956,0.006694547902450293,0.07389686337054761,0.43250474528862726,0.6290501306671366,0.010360500599231784,0.3826530612244898,0.7010631525337407
3118,Mirai no Mirai,7.2909999999999995,0.3536733571942532,0.00640964211959422,0.07154249259512417,0.34154106715923715,0.6621621621621622,0.007729994380822474,0.489795918367347,0.6702898550724637
3119,Mirror Mirror (Bombs BiS),5.561,0.0,0.0,0.0,0.0,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3120,Miru Tights,6.481,0.0,0.0,0.0,0.0,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
3121,Miss Monochrome The Animation,6.381,0.3878391600162985,0.021068986378667068,0.11995898838004102,0.23630242471996518,0.7034895314057826,0.01999557873121937,0.5306122448979591,0.5985155195681511
3122,Miss Monochrome The Animation 2,6.481,0.3729691315079017,0.005949586097655403,0.0813397129186603,0.3036496789778998,0.7034895314057826,0.01999557873121937,0.5306122448979591,0.5985155195681511
3123,Miss Monochrome The Animation 3,6.521,0.3729691315079017,0.005949586097655403,0.0813397129186603,0.3036496789778998,0.7034895314057826,0.01999557873121937,0.5306122448979591,0.5985155195681511
3124,Miss Monochrome The Animation: Manager,6.221,0.3624298533457552,0.0029686458321725776,0.05673274094326727,0.3517484572436086,0.7034895314057826,0.01999557873121937,0.5306122448979591,0.5985155195681511
3125,Miss Monochrome: Music Clips,6.191,0.3624298533457552,0.0029686458321725776,0.05673274094326727,0.3517484572436086,0.7034895314057826,0.01999557873121937,0.5306122448979591,0.5985155195681511
3126,Miss Monochrome: Watashi dake no Monogatari,5.991,0.3624298533457552,0.0029686458321725776,0.05673274094326727,0.3517484572436086,0.7034895314057826,0.01999557873121937,0.5306122448979591,0.5985155195681511
3127,Mission School,5.621,0.2981734219620738,0.001161282311778466,0.0075187969924812035,0.36363636363636365,0.8956463941508808,0.0629346385893495,0.8775510204081631,0.45726454112938364
3128,Mitaiken Horizon,7.191,0.41530815546507244,0.027013757410287362,0.18181818181818182,0.15902964959568733,0.7034895314057826,0.01999557873121937,0.5306122448979591,0.5985155195681511
3129,Mitsu x Mitsu Drops,5.921,0.25050153022995764,1.8455173699083486e-05,0.002050580997949419,0.3333333333333333,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
3130,Mitsuboshi Colors,7.421000000000002,0.3843922962766126,0.012360836163036699,0.12762425544380432,0.24771520864557006,0.6203525641025641,0.007013542940800354,0.3877551020408162,0.5640694874441005
3131,Mitsudomoe,7.5409999999999995,0.3742323003969116,0.01142295711630119,0.09706083390293917,0.32072050054626,0.8354646206308611,0.0534691519697611,0.7755102040816327,0.47337577411901954
3132,Mitsudomoe Zouryouchuu!,7.671,0.37547170688314085,0.010828021206248125,0.0984278879015721,0.31515202849098306,0.835464620630861,0.0534691519697611,0.7755102040816326,0.4733757741190195
3133,Mitsudomoe: Oppai Ippai Mama Genki,7.541,0.41530815546507244,0.027013757410287362,0.18181818181818182,0.15902964959568733,0.8354646206308611,0.0534691519697611,0.7755102040816326,0.47337577411901954
3134,Mix: Meisei Story,7.221,0.3725482987743217,0.005127178191433221,0.0775803144224197,0.2990939903426742,0.7866421568627451,0.04654456105425474,0.6632653061224489,0.5153603840549479
3135,Miyanishi Tatsuya Gekijou: Omae Umasou da na,6.301,0.2981734219620738,0.001161282311778466,0.0075187969924812035,0.36363636363636365,0.6805555555555556,0.014494862195685946,0.5306122448979591,0.5815384615384616
3136,Miyuki,6.651,0.31530275167231336,0.0025340204745464214,0.02050580997949419,0.2482758620689655,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
3137,Mizuiro no One-Piece,6.061,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3138,Mizutori,5.571,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3139,Mnemosyne: Mnemosyne no Musume-tachi,7.270999999999999,0.3943094593853342,0.014926992431287625,0.13301435406698564,0.2167343256606455,0.6363636363636364,0.007484464049639461,0.42857142857142855,0.6619047619047619
3140,Mo Dao Zu Shi,8.461,0.2624814144076217,0.01726278300163494,0.0177717019822283,0.06769230769230769,0.788085434894493,0.032632413697948455,0.7244897959183673,0.5429693961952027
3141,Mo Dao Zu Shi Q,8.111,0.2624814144076217,0.01726278300163494,0.0177717019822283,0.06769230769230769,0.8448275862068966,0.04889929593427767,0.8163265306122448,0.4794871794871795
3142,Mo Dao Zu Shi: Wanjie Pian,8.671,0.2624814144076217,0.01726278300163494,0.0177717019822283,0.06769230769230769,0.788085434894493,0.032632413697948455,0.7244897959183673,0.5429693961952027
3143,Mo Dao Zu Shi: Xian Yun Pian,8.451,0.2624814144076217,0.01726278300163494,0.0177717019822283,0.06769230769230769,0.788085434894493,0.032632413697948455,0.7244897959183673,0.5429693961952027
3144,Mo Ri Shu Guang,6.051,0.2624814144076217,0.01726278300163494,0.0177717019822283,0.06769230769230769,0.765625,0.03214460402853853,0.6938775510204082,0.5276292335115864
3145,Mob Psycho 100,8.481,0.3833432773389097,0.0074350278443236825,0.11510594668489404,0.2459267950726316,0.7538461538461538,0.024760273580969626,0.673469387755102,0.5643939393939394
3146,Mob Psycho 100 II,8.811,0.3833432773389097,0.0074350278443236825,0.11510594668489404,0.2459267950726316,0.7538461538461538,0.024760273580969626,0.673469387755102,0.5643939393939394
3147,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,7.631,0.3833432773389097,0.0074350278443236825,0.11510594668489404,0.2459267950726316,0.7538461538461538,0.024760273580969626,0.673469387755102,0.5643939393939394
3148,Mobile Fighter G Gundam,7.561,0.38358595278494517,0.013466851560257556,0.114149008885851,0.19694662940487764,0.7070707070707071,0.017306678353646483,0.5782312925170067,0.6155977982590887
3149,Mobile Suit Gundam,7.761,0.38242585669178464,0.011850916783573083,0.10457963089542038,0.31565357023338475,0.6997920380273323,0.016081607293437418,0.5646258503401359,0.6266594717234317
3150,Mobile Suit Gundam 00,8.120999999999999,0.3878302558273868,0.012905536578508353,0.11397812713602185,0.24182312992385502,0.6997920380273323,0.01608160729343742,0.564625850340136,0.6266594717234316
3151,Mobile Suit Gundam 00 Second Season,8.091,0.4009558613785716,0.015030906271800334,0.14627477785372522,0.1941117107630205,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3152,Mobile Suit Gundam 00 Special Edition,7.551000000000001,0.38969734706489834,0.012978763776372032,0.1216678058783322,0.24109112697981316,0.73150623885918,0.021419795404125978,0.6326530612244897,0.5780844456803856
3153,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,7.301000000000001,0.4033549768433638,0.019768192305487296,0.1524265208475735,0.17855174910157437,0.6893939393939394,0.014801657294707145,0.5408163265306122,0.6411386328725038
3154,Mobile Suit Gundam 0080: War in the Pocket,7.941,0.39679008619541767,0.022268551471629306,0.14285714285714288,0.16447368421052633,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3155,Mobile Suit Gundam 0083: Stardust Memory,7.261,0.39679008619541767,0.022268551471629306,0.14285714285714288,0.16447368421052633,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3156,Mobile Suit Gundam 0083: The Fading Light of Zeon,6.651,0.40455453457575985,0.022136835322330777,0.15550239234449764,0.17077176827085133,0.6893939393939393,0.014801657294707147,0.5408163265306122,0.6411386328725038
3157,Mobile Suit Gundam AGE,6.481,0.4027029954786495,0.019183909460009314,0.14678742310321258,0.19355758786146626,0.6893939393939394,0.014801657294707147,0.5408163265306122,0.6411386328725038
3158,Mobile Suit Gundam AGE: Memory of Eden,6.621,0.40095586137857164,0.015030906271800334,0.14627477785372522,0.1941117107630205,0.73150623885918,0.021419795404125978,0.6326530612244897,0.5780844456803856
3159,Mobile Suit Gundam F91,6.631,0.3738669344531608,0.008755225849590088,0.08526999316473001,0.3165998851914195,0.6997920380273323,0.01608160729343742,0.564625850340136,0.6266594717234316
3160,Mobile Suit Gundam I,7.261,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3161,Mobile Suit Gundam II: Soldiers of Sorrow,7.341,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3162,Mobile Suit Gundam III: Encounters in Space,7.751,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3163,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,6.761,0.39679008619541767,0.022268551471629306,0.14285714285714288,0.16447368421052633,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3164,Mobile Suit Gundam NT,6.561,0.39839629917759284,0.01634203713953224,0.13226247436773753,0.2084943993165507,0.6997920380273323,0.016081607293437418,0.5646258503401359,0.6266594717234317
3165,Mobile Suit Gundam SEED,7.751000000000002,0.37949268646790757,0.01045245220784307,0.0982911825017088,0.27249319473848066,0.6997920380273323,0.01608160729343742,0.564625850340136,0.6266594717234316
3166,Mobile Suit Gundam SEED Destiny,7.190999999999999,0.39850127548317527,0.01657396014324996,0.13511050353155618,0.20506690061672594,0.6997920380273323,0.01608160729343742,0.564625850340136,0.6266594717234316
3167,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,7.391000000000001,0.4009558613785716,0.015030906271800334,0.14627477785372522,0.1941117107630205,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3168,Mobile Suit Gundam SEED Destiny Special Edition,7.241,0.4009558613785716,0.015030906271800334,0.14627477785372522,0.1941117107630205,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3169,Mobile Suit Gundam SEED Special Edition,7.281,0.3509798029450059,0.0012701903047327298,0.0430622009569378,0.3736326359211129,0.6997920380273323,0.016081607293437418,0.5646258503401359,0.6266594717234317
3170,Mobile Suit Gundam UC Perfectibility,6.161,0.3079923048089432,0.0004505595405597712,0.012303485987696514,0.38562091503267976,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
3171,Mobile Suit Gundam UC: A Phantom World,5.811,0.3079923048089432,0.0004505595405597712,0.012303485987696514,0.38562091503267976,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
3172,Mobile Suit Gundam Unicorn,8.111000000000002,0.39225821972871877,0.01654507069224453,0.12952836637047163,0.19755184384560429,0.6997920380273323,0.016081607293437418,0.5646258503401359,0.6266594717234317
3173,Mobile Suit Gundam Unicorn RE:0096,7.601000000000001,0.37952934258487203,0.011407328549057386,0.09694691273638642,0.28019637188125035,0.6997920380273323,0.01608160729343742,0.564625850340136,0.6266594717234316
3174,Mobile Suit Gundam Wing,7.691,0.3548529226137882,0.004928583947482869,0.06015037593984963,0.2168234064785789,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3175,Mobile Suit Gundam Wing: Endless Waltz,7.741,0.4045545345757599,0.022136835322330777,0.15550239234449761,0.17077176827085136,0.6997920380273323,0.016081607293437418,0.5646258503401359,0.6266594717234317
3176,Mobile Suit Gundam Wing: Endless Waltz Special,7.7909999999999995,0.4045545345757599,0.022136835322330777,0.15550239234449761,0.17077176827085136,0.6997920380273323,0.016081607293437418,0.5646258503401359,0.6266594717234317
3177,Mobile Suit Gundam ZZ,6.650999999999999,0.38242585669178464,0.011850916783573083,0.10457963089542038,0.31565357023338475,0.6997920380273323,0.016081607293437418,0.5646258503401359,0.6266594717234317
3178,Mobile Suit Gundam: Char's Counterattack,7.651,0.34375152541514736,0.007548411299404726,0.0683526999316473,0.5240811021093866,0.6997920380273323,0.01608160729343742,0.564625850340136,0.6266594717234316
3179,Mobile Suit Gundam: Cucuruz Doan's Island,7.351,0.30441218834653433,7.669304754183161e-06,0.010252904989747095,0.6952380952380952,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
3180,Mobile Suit Gundam: Iron-Blooded Orphans,8.040999999999999,0.38969734706489834,0.012978763776372032,0.1216678058783322,0.24109112697981316,0.6893939393939394,0.014801657294707145,0.5408163265306122,0.6411386328725038
3181,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,8.231,0.38969734706489834,0.012978763776372032,0.1216678058783322,0.24109112697981316,0.6893939393939394,0.014801657294707145,0.5408163265306122,0.6411386328725038
3182,Mobile Suit Gundam: The 08th MS Team,8.011,0.3461424090299905,0.000640114725181942,0.0355434039644566,0.3951734539969834,0.73150623885918,0.021419795404125978,0.6326530612244897,0.5780844456803856
3183,Mobile Suit Gundam: The 08th MS Team - Miller's Report,6.761,0.3792306959930463,0.01132261694910709,0.10184552289815449,0.2861216531640799,0.73150623885918,0.02141979540412598,0.6326530612244897,0.5780844456803856
3184,Mobile Suit Gundam: The Origin,8.331,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3185,Mobile Suit Gundam: The Origin - Advent of the Red Comet,8.121,0.3006182679932486,3.745101705322897e-05,0.00888585099111415,0.4743589743589743,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3186,Mobile Suit Gundam: The Witch from Mercury - Prologue,7.861,0.37256234422706935,0.012347898249862252,0.10822510822510822,0.3554732194440973,0.7424242424242425,0.024198083517353988,0.6530612244897959,0.5584677419354839
3187,Mobile Suit Gundam: Zeonic Front - Indignation of Zeon.,5.681,0.3669275817099339,0.0035126468326054836,0.06630211893369789,0.31421821305841924,0.73150623885918,0.021419795404125978,0.6326530612244897,0.5780844456803856
3188,Mobile Suit SD Gundam Mk V,5.691,0.40455453457575985,0.022136835322330777,0.15550239234449764,0.17077176827085133,0.7601010101010102,0.029158502965130888,0.6836734693877551,0.5346960558416916
3189,Mobile Suit Victory Gundam,6.731,0.35231845678459034,0.008978179375326736,0.07723855092276145,0.36463108626991836,0.6997920380273323,0.01608160729343742,0.564625850340136,0.6266594717234316
3190,Mobile Suit Zeta Gundam,7.881,0.38242585669178464,0.011850916783573083,0.10457963089542038,0.31565357023338475,0.6997920380273323,0.016081607293437418,0.5646258503401359,0.6266594717234317
3191,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,7.101,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3192,Mobile Suit Zeta Gundam: A New Translation II - Lovers,6.980999999999999,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3193,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,7.081,0.4123189829561021,0.02200511917303224,0.16814764183185238,0.17706985233117636,0.699792038027332,0.01608160729343742,0.564625850340136,0.6266594717234316
3194,Moero! Top Striker,6.681,0.3902022559009855,0.021764693770213707,0.11209842788790159,0.16639233877001347,0.6125,0.005015007721764766,0.36734693877551017,0.6209150326797386
3195,Moetan,6.391,0.41530815546507244,0.027013757410287362,0.18181818181818182,0.15902964959568733,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
3196,Mofumofuiction,5.671,0.000683526999316473,0.0,0.000683526999316473,0.0,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3197,"Mogyutto ""Love"" de Sekkinchuu!",7.211,0.41530815546507244,0.027013757410287362,0.18181818181818182,0.15902964959568733,0.7034895314057826,0.01999557873121937,0.5306122448979591,0.5985155195681511
3198,Moke Moke Taishou Dendo Musume Arisa,6.041,0.2479267241307587,4.7869887075859154e-06,0.002050580997949419,0.6666666666666666,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
3199,Mokke,7.061,0.37691984575476145,0.009215930856528214,0.09022556390977444,0.3284177844135901,0.6282051282051282,0.007234584414749242,0.4081632653061224,0.6052631578947368
3200,Mokke Specials,6.831,0.4013069610820556,0.016735147318942507,0.1394395078605605,0.20259828069158697,0.6282051282051282,0.007234584414749242,0.4081632653061224,0.6052631578947368
3201,Moldiver,6.031,0.3346422413696294,0.001252038194013794,0.030758714969241287,0.2717171717171717,0.7424242424242424,0.024198083517353988,0.6530612244897959,0.5584677419354839
3202,Molly Star-Racer,5.611,0.0,0.0,0.0,0.0,0.7864663585002568,0.03099662315465413,0.7244897959183673,0.5315955443820469
3203,Momiji,6.151,0.0,0.0,0.0,0.0,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
3204,Momotarou (Music),4.811,0.38222898211485196,0.01268585498491731,0.09090909090909091,0.24401913875598086,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3205,Momotarou no Umiwashi,4.831,0.0,0.0,0.0,0.0,0.782707910750507,0.03377040161258782,0.7142857142857142,0.5385941644562334
3206,Momotarou: Umi no Shinpei,5.121,0.32166141926568337,0.005339477553016124,0.048530416951469584,0.11995947315096252,0.7205882352941176,0.018641507290897967,0.6122448979591836,0.5977011494252874
3207,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,7.471,0.38570508827031186,0.010139876217945163,0.11688311688311688,0.22445698074392148,0.6901408450704225,0.012190887684752995,0.5510204081632653,0.6495726495726496
3208,Monkey Punch: Manga Katsudou Daishashin,6.811,0.3663409668710691,0.0022716119520028192,0.07177033492822966,0.33864468864468866,0.7439613526570048,0.026491555982842634,0.6530612244897959,0.5239350912778904
3209,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,5.601,0.3663409668710691,0.0022716119520028192,0.07177033492822966,0.33864468864468866,0.7777777777777778,0.03411892241290778,0.7142857142857142,0.5109243697478991
3210,Monkey Turn V,6.561,0.35430425168589674,0.01773597926861247,0.0430622009569378,0.3579109062980031,0.5764705882352941,0.0005941271805676777,0.26530612244897955,0.8717948717948718
3211,Monmusu Quest!,6.571,0.2921852403925454,1.1478679909301766e-05,0.010252904989747095,0.5904761904761905,0.7313432835820896,0.01636553146161924,0.6326530612244897,0.6064516129032258
3212,Monogatari Series: Second Season,8.771,0.37657944163880025,0.0137488475449994,0.10480747322852586,0.30410782767516165,0.6282051282051282,0.005932469504954419,0.4081632653061224,0.6578947368421053
3213,Mononoke,8.431000000000001,0.38097221427353,0.013080175128605518,0.10129870129870129,0.28115444717890437,0.7710550280533072,0.030298117595820396,0.6989795918367346,0.535448458088401
3214,Monoshiri Daigaku: Ashita no Calendar,5.611,0.34459508463762145,0.007515873188540092,0.07450444292549556,0.43038918871484355,0.8448275862068966,0.04889929593427767,0.8163265306122448,0.4794871794871795
3215,Monotonous Purgatory,6.191,0.0,0.0,0.0,0.0,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3216,Monster,8.841,0.3780234561123706,0.00897995916278316,0.0893141945773525,0.24418600020857525,0.7540246212121212,0.027963821493692326,0.673469387755102,0.5279275199815996
3217,Monster Extra: Hottan,6.621,0.38206965365211126,0.010182755244288466,0.09159261790840739,0.21422960386039727,0.7540246212121212,0.02796382149369233,0.673469387755102,0.5279275199815996
3218,Monster Musume no Iru Nichijou,6.991,0.36332156993862647,0.0037175898401295,0.0608339029391661,0.42131516882849607,0.6713588588588588,0.010985012430771655,0.510204081632653,0.6313489409141584
3219,Monster Musume no Oishasan,6.531,0.3794605769045811,0.0053428778830483204,0.10799726589200274,0.2561072856244736,0.6125,0.007419216983914573,0.346938775510204,0.7193406593406594
3220,Monster Sonic! D'Artagnan no Idol Sengen,5.801,0.26308412718467705,0.0,0.002050580997949419,1.0,0.7703267010562516,0.0281937978533393,0.693877551020408,0.5356129049413986
3221,"Monster Sonic!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta",6.181,0.26308412718467705,0.0,0.002050580997949419,1.0,0.7703267010562516,0.0281937978533393,0.693877551020408,0.5356129049413986
3222,Monster Strike,6.401,0.33034044874565893,0.0014512121656002977,0.039986329460013674,0.359067712223052,0.6049382716049383,0.0026283934250245773,0.3469387755102041,0.7647058823529411
3223,Monster Strike Anime,6.281,0.26308412718467705,0.0,0.002050580997949419,1.0,0.6049382716049383,0.0026283934250245773,0.3469387755102041,0.7647058823529411
3224,Monster Strike Anime: Kieyuku Uchuu-hen,6.351,0.26308412718467705,0.0,0.002050580997949419,1.0,0.6049382716049383,0.0026283934250245773,0.3469387755102041,0.7647058823529411
3225,Monster Strike The Animation,6.651,0.2851851584042983,0.0001531638588731054,0.00888585099111415,0.3333333333333333,0.6049382716049383,0.0026283934250245773,0.3469387755102041,0.7647058823529411
3226,Monster Strike The Movie: Hajimari no Basho e,6.681,0.3211918567116745,0.0013745369670430645,0.038106630211893366,0.5087266982969438,0.6049382716049383,0.0026283934250245773,0.3469387755102041,0.7647058823529411
3227,Monster Strike the Movie: Lucifer - Zetsubou no Yoake,6.591,0.2851851584042983,0.0001531638588731054,0.00888585099111415,0.3333333333333333,0.6049382716049383,0.0026283934250245773,0.3469387755102041,0.7647058823529411
3228,Monster Strike the Movie: Sora no Kanata,6.141,0.264284706009294,7.691364145672563e-05,0.005468215994531784,0.3333333333333333,0.6049382716049383,0.0026283934250245773,0.3469387755102041,0.7647058823529411
3229,Monster Strike: Mermaid Rhapsody,6.651,0.3754957390870196,0.00274926047232749,0.0710868079289132,0.38480209111277075,0.6049382716049383,0.0026283934250245773,0.3469387755102041,0.7647058823529411
3230,Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,6.251,0.35145134168382475,0.00046895799804200114,0.03349282296650718,0.48894557823129253,0.6049382716049383,0.0026283934250245773,0.3469387755102041,0.7647058823529411
3231,Montana Jones,6.791,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.8448275862068966,0.04889929593427767,0.8163265306122448,0.4794871794871795
3232,Moon Pride,6.841,0.3624298533457552,0.0029686458321725776,0.05673274094326727,0.3517484572436086,0.7215042372881356,0.023248133247338522,0.5816326530612244,0.513799581911037
3233,Moonfesta,5.731,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3234,Mori no Kuma-san (2009),4.951,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3235,Morita-san wa Mukuchi,6.551,0.3440374000266342,0.016174834462832754,0.06390977443609024,0.2790832049306625,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
3236,Morita-san wa Mukuchi.,6.501,0.3456715062842689,0.01715489222721117,0.0673274094326726,0.275574433000838,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
3237,Morita-san wa Mukuchi. 2,6.651,0.3456715062842689,0.01715489222721117,0.0673274094326726,0.275574433000838,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
3238,Morita-san wa Mukuchi. Specials,6.411,0.3456715062842689,0.01715489222721117,0.0673274094326726,0.275574433000838,0.9607843137254902,0.08807411438674471,0.9591836734693877,0.40980573543015725
3239,Moshidora,6.881,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.6125,0.005015007721764766,0.36734693877551017,0.6209150326797386
3240,Moshidora Recap,5.861,0.34890944008809094,0.013273729457107518,0.05194805194805195,0.15964912280701754,0.6125,0.005015007721764766,0.36734693877551017,0.6209150326797386
3241,Motto To LOVE-Ru,7.291,0.36544341427712124,0.007466084461422979,0.07946001367053998,0.3063731611943393,0.8114732379438262,0.04777463852630104,0.7244897959183674,0.5454825778600062
3242,Mou Sukoshi dake,6.561,0.38222898211485196,0.01268585498491731,0.09090909090909091,0.24401913875598086,0.8305084745762712,0.03779516279195427,0.7959183673469387,0.50472334682861
3243,Mouretsu Pirates,7.151,0.3729691315079017,0.005949586097655403,0.0813397129186603,0.30364967897789985,0.6363636363636364,0.005405231072060305,0.42857142857142855,0.7238095238095238
3244,Mouretsu Pirates: Abyss of Hyperspace,7.111,0.3624298533457552,0.0029686458321725776,0.05673274094326727,0.3517484572436086,0.6363636363636364,0.005405231072060305,0.42857142857142855,0.7238095238095238
3245,Mouryou Senki Madara,6.011,0.39679008619541767,0.02226855147162931,0.14285714285714288,0.16447368421052633,0.7313432835820896,0.01636553146161924,0.6326530612244897,0.6064516129032258
